"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","Cause","year","deaths","population","rate","prev_rate","rate_diff","percent_different","year_to_site"
"8003",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2013,0,63829,0,0.0031333719782544,-0.0031333719782544,-100,-7
"8004",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2013,15,63829,0.023500289836908,0,0.023500289836908,Inf,-7
"8005",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2013,17,63829,0.0266336618151624,0.023500289836908,0.0031333719782544,13.3333333333333,-7
"8006",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2014,0,63988,0,0.0266336618151624,-0.0266336618151624,-100,-8
"8007",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2014,0,63988,0,0,0,NA,-8
"8008",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2014,0,63988,0,0,0,NA,-8
"8009",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2014,30,63988,0.0468837907107583,0,0.0468837907107583,Inf,-8
"8010",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2014,30,63988,0.0468837907107583,0.0468837907107583,0,0,-8
"8011",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2015,0,64051,0,0.0468837907107583,-0.0468837907107583,-100,-9
"8012",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2015,0,64051,0,0,0,NA,-9
"8013",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2015,0,64051,0,0,0,NA,-9
"8014",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2015,40,64051,0.0624502349690091,0,0.0624502349690091,Inf,-9
"8015",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2015,40,64051,0.0624502349690091,0.0624502349690091,0,0,-9
"8016",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2016,0,64806,0,0.0624502349690091,-0.0624502349690091,-100,-10
"8017",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2016,2,64806,0.00308613399993828,0,0.00308613399993828,Inf,-10
"8018",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2016,0,64806,0,0.00308613399993828,-0.00308613399993828,-100,-10
"8019",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2016,26,64806,0.0401197419991976,0,0.0401197419991976,Inf,-10
"8020",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2016,28,64806,0.0432058759991359,0.0401197419991976,0.00308613399993828,7.69230769230769,-10
"8021",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2017,0,65380,0,0.0432058759991359,-0.0432058759991359,-100,-11
"8022",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2017,0,65380,0,0,0,NA,-11
"8023",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2017,0,65380,0,0,0,NA,-11
"8024",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2017,28,65380,0.0428265524625268,0,0.0428265524625268,Inf,-11
"8025",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2017,28,65380,0.0428265524625268,0.0428265524625268,0,0,-11
"8026",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2018,0,66100,0,0.0428265524625268,-0.0428265524625268,-100,-12
"8027",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2018,3,66100,0.00453857791225416,0,0.00453857791225416,Inf,-12
"8028",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2018,0,66100,0,0.00453857791225416,-0.00453857791225416,-100,-12
"8029",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2018,31,66100,0.0468986384266263,0,0.0468986384266263,Inf,-12
"8030",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2018,34,66100,0.0514372163388805,0.0468986384266263,0.00453857791225416,9.6774193548387,-12
"8031",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2019,0,66703,0,0.0514372163388805,-0.0514372163388805,-100,-13
"8032",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2019,1,66703,0.00149918294529481,0,0.00149918294529481,Inf,-13
"8033",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2019,0,66703,0,0.00149918294529481,-0.00149918294529481,-100,-13
"8034",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2019,28,66703,0.0419771224682548,0,0.0419771224682548,Inf,-13
"8035",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2019,29,66703,0.0434763054135496,0.0419771224682548,0.00149918294529482,3.57142857142858,-13
"8036",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2020,0,67414,0,0.0434763054135496,-0.0434763054135496,-100,-14
"8037",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2020,1,67414,0.00148337140653277,0,0.00148337140653277,Inf,-14
"8038",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2020,0,67414,0,0.00148337140653277,-0.00148337140653277,-100,-14
"8039",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2020,36,67414,0.0534013706351796,0,0.0534013706351796,Inf,-14
"8040",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2020,37,67414,0.0548847420417124,0.0534013706351796,0.00148337140653277,2.77777777777778,-14
"8041",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2021,0,67909,0,0.0548847420417124,-0.0548847420417124,-100,-15
"8042",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2021,1,67909,0.00147255886554065,0,0.00147255886554065,Inf,-15
"8043",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2021,1,67909,0.00147255886554065,0.00147255886554065,0,0,-15
"8044",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2021,57,67909,0.083935855335817,0.00147255886554065,0.0824632964702764,5600,-15
"8045",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2021,59,67909,0.0868809730668983,0.083935855335817,0.0029451177310813,3.50877192982457,-15
"8046",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Early Onset",2022,0,68919,0,0.0868809730668983,-0.0868809730668983,-100,-16
"8047",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease with Late Onset",2022,0,68919,0,0,0,NA,-16
"8048",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Other Alzheimer's Disease",2022,0,68919,0,0,0,NA,-16
"8049",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Alzheimer's Disease, Unspecified",2022,36,68919,0.0522352326644322,0,0.0522352326644322,Inf,-16
"8050",10834,"Thomas & Co., Inc.",33.2666666666667,-84.2588888888889,"1010 North Hill Street","Griffin","Spalding",2006,"II","https://epd.georgia.gov/document/pdf/23-10834/download","L","small_green ","Selected Causes Total",2022,36,68919,0.0522352326644322,0.0522352326644322,0,0,-16
"8051",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2000,0,5284,0,0.0759013282732448,-0.0759013282732448,-100,7
"8052",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2000,0,5284,0,0,0,NA,7
"8053",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2000,0,5284,0,0,0,NA,7
"8054",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2000,3,5284,0.056775170325511,0,0.056775170325511,Inf,7
"8055",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2000,3,5284,0.056775170325511,0.056775170325511,0,0,7
"8056",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2001,0,5358,0,0.056775170325511,-0.056775170325511,-100,6
"8057",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2001,0,5358,0,0,0,NA,6
"8058",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2001,0,5358,0,0,0,NA,6
"8059",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2001,3,5358,0.0559910414333707,0,0.0559910414333707,Inf,6
"8060",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2001,3,5358,0.0559910414333707,0.0559910414333707,0,0,6
"8061",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2002,0,5424,0,0.0559910414333707,-0.0559910414333707,-100,5
"8062",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2002,0,5424,0,0,0,NA,5
"8063",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2002,0,5424,0,0,0,NA,5
"8064",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2002,1,5424,0.0184365781710914,0,0.0184365781710914,Inf,5
"8065",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2002,1,5424,0.0184365781710914,0.0184365781710914,0,0,5
"8066",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2003,0,5472,0,0.0184365781710914,-0.0184365781710914,-100,4
"8067",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2003,0,5472,0,0,0,NA,4
"8068",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2003,0,5472,0,0,0,NA,4
"8069",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2003,3,5472,0.0548245614035088,0,0.0548245614035088,Inf,4
"8070",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2003,3,5472,0.0548245614035088,0.0548245614035088,0,0,4
"8071",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2004,0,5534,0,0.0548245614035088,-0.0548245614035088,-100,3
"8072",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2004,0,5534,0,0,0,NA,3
"8073",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2004,0,5534,0,0,0,NA,3
"8074",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2004,0,5534,0,0,0,NA,3
"8075",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2004,0,5534,0,0,0,NA,3
"8076",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2005,0,5595,0,0,0,NA,2
"8077",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2005,0,5595,0,0,0,NA,2
"8078",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2005,0,5595,0,0,0,NA,2
"8079",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2005,0,5595,0,0,0,NA,2
"8080",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2005,0,5595,0,0,0,NA,2
"8081",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2006,0,5627,0,0,0,NA,1
"8082",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2006,0,5627,0,0,0,NA,1
"8083",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2006,0,5627,0,0,0,NA,1
"8084",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2006,1,5627,0.0177714590367869,0,0.0177714590367869,Inf,1
"8085",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2006,1,5627,0.0177714590367869,0.0177714590367869,0,0,1
"8086",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2007,0,5691,0,0.0177714590367869,-0.0177714590367869,-100,0
"8087",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2007,0,5691,0,0,0,NA,0
"8088",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2007,0,5691,0,0,0,NA,0
"8089",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2007,0,5691,0,0,0,NA,0
"8090",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2007,0,5691,0,0,0,NA,0
"8091",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2008,0,5814,0,0,0,NA,-1
"8092",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2008,0,5814,0,0,0,NA,-1
"8093",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Other Alzheimer's Disease",2008,0,5814,0,0,0,NA,-1
"8094",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease, Unspecified",2008,1,5814,0.0171998624011008,0,0.0171998624011008,Inf,-1
"8095",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Selected Causes Total",2008,1,5814,0.0171998624011008,0.0171998624011008,0,0,-1
"8096",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Early Onset",2009,0,5968,0,0.0171998624011008,-0.0171998624011008,-100,-2
"8097",10851,"Stewart County Landfill, CR 145 S Ph 2 (SL)",32.0375,-84.7772222222222,"CR 145","Lumpkin","Stewart",2007,"IV","https://epd.georgia.gov/document/pdf/23-10851/download","L","small_green ","Alzheimer's Disease with Late Onset",2009,0,5968,0,0,0,NA,-2
