"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","deaths","population","rate","prev_rate","rate_diff","percent_different","year_to_site"
"1455",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2005,6,27277,0.0219965538732265,0.0186497575531518,0.00334679632007472,17.9455218682406,-4
"1456",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2006,13,28169,0.0461500230750115,0.0219965538732265,0.024153469201785,109.805696569515,-5
"1457",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2007,10,29095,0.0343701666953085,0.0461500230750115,-0.0117798563797031,-25.5251364892197,-6
"1458",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2008,11,29531,0.0372489925840642,0.0343701666953085,0.00287882588875573,8.3759439233348,-7
"1459",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2009,23,29542,0.0778552569223478,0.0372489925840642,0.0406062643382836,109.013053833987,-8
"1460",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2010,27,29436,0.0917244190786792,0.0778552569223478,0.0138691621563313,17.8140342792322,-9
"1461",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2011,28,29415,0.0951895291517933,0.0917244190786792,0.00346511007311415,3.77774000415511,-10
"1462",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2012,23,29268,0.0785841191745251,0.0951895291517933,-0.0166054099772682,-17.4445762314766,-11
"1463",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2013,29,29584,0.0980259599783667,0.0785841191745251,0.0194418408038416,24.7401650716016,-12
"1464",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2014,30,29997,0.1000100010001,0.0980259599783667,0.00198404102173333,2.02399550299858,-13
"1465",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2015,25,30309,0.0824837507011119,0.1000100010001,-0.0175262502989881,-17.5244976739582,-14
"1466",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2016,43,30832,0.139465490399585,0.0824837507011119,0.056981739698473,69.0823819408407,-15
"1467",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2017,47,31588,0.148790680005065,0.139465490399585,0.0093251896054804,6.68637781200399,-16
"1468",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2018,35,31980,0.109443402126329,0.148790680005065,-0.0393472778787363,-26.4447194390111,-17
"1469",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2019,36,32591,0.110459942929029,0.109443402126329,0.00101654080270053,0.928827853438939,-18
"1470",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2020,48,33127,0.144896911884565,0.110459942929029,0.034436968955536,31.1759793119409,-19
"1471",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2021,35,34024,0.102868563367035,0.144896911884565,-0.0420283485175304,-29.0056896112548,-20
"1472",10679,"Pickens Co.  - Jones Mountain Road Westside MSWLF",34.5416666666667,-84.4752777777778,"Jones Mountain Road","Talking Rock","Pickens",2001,"IV","https://epd.georgia.gov/document/pdf/23-10679/download","L","small_green ",2022,47,34826,0.134956641589617,0.102868563367035,0.0320880782225819,31.1932792412894,-21
"1473",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2000,5,15702,0.0318430773149917,0.0064989926561383,0.0253440846588534,389.969430645778,1
"1474",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2001,4,15811,0.0252988425779521,0.0318430773149917,-0.00654423473703967,-20.5515147681994,0
"1475",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2002,8,15995,0.0500156298843389,0.0252988425779521,0.0247167873063868,97.6992810253204,-1
"1476",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2003,9,16278,0.0552893475856985,0.0500156298843389,0.00527371770135963,10.5441393291559,-2
"1477",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2004,8,16755,0.0477469412115786,0.0552893475856985,-0.00754240637411986,-13.6416989953248,-3
"1478",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2005,10,17179,0.0582106059724082,0.0477469412115786,0.0104636647608295,21.9148378834624,-4
"1479",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2006,10,17502,0.0571363272768826,0.0582106059724082,-0.00107427869552553,-1.84550337104331,-5
"1480",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2007,8,17933,0.0446104946188591,0.0571363272768826,-0.0125258326580235,-21.9227123180728,-6
"1481",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2008,15,18210,0.0823723228995058,0.0446104946188591,0.0377618282806467,84.6478583196046,-7
"1482",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2009,11,18564,0.0592544710191769,0.0823723228995058,-0.0231178518803289,-28.0650721827193,-8
"1483",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2010,8,18818,0.0425124880433627,0.0592544710191769,-0.0167419829758142,-28.2543792693649,-9
"1484",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2011,11,18770,0.0586041555673948,0.0425124880433627,0.016091667524032,37.8516249334044,-10
"1485",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2012,18,18844,0.0955211207811505,0.0586041555673948,0.0369169652137557,62.9937670056541,-11
"1486",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2013,16,18938,0.0844862181856585,0.0955211207811505,-0.011034902595492,-11.5523169171918,-12
"1487",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2014,14,18991,0.0737191301142646,0.0844862181856585,-0.0107670880713938,-12.7441946185035,-13
"1488",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2015,13,19103,0.06805213840758,0.0737191301142646,-0.00566699170668469,-7.68727425011779,-14
"1489",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2016,21,19171,0.109540451723958,0.06805213840758,0.0414883133163781,60.9654807140593,-15
"1490",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2017,15,19307,0.0776920287978453,0.109540451723958,-0.0318484229261127,-29.0745769484051,-16
"1491",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2018,22,19389,0.113466398473361,0.0776920287978453,0.0357743696755159,46.0463836883456,-17
"1492",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2019,23,19465,0.118160801438479,0.113466398473361,0.00469440296511814,4.1372626859398,-18
"1493",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2020,18,19522,0.0922036676570024,0.118160801438479,-0.025957133781477,-21.9676351763674,-19
"1494",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2021,29,19976,0.145174209050861,0.0922036676570024,0.0529705413938587,57.4494949494949,-20
"1495",10680,"Pierce County - SR 121 MSWLF",31.3491666666667,-82.2125,"SR 121 / County Farm Road","Blackshear","Pierce",2001,"IV","https://epd.georgia.gov/document/pdf/23-10680/download","L","small_green ",2022,20,20168,0.0991669972233241,0.145174209050861,-0.046007211827537,-31.6910366712717,-21
"1496",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2000,0,13571,0,0.0150240384615385,-0.0150240384615385,-100,13
"1497",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2001,4,13834,0.0289142691918462,0,0.0289142691918462,Inf,12
"1498",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2002,4,14445,0.0276912426445137,0.0289142691918462,-0.0012230265473325,-4.22983731394945,11
"1499",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2003,4,14881,0.0268799139842752,0.0276912426445137,-0.000811328660238423,-2.92991062428601,10
"1500",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2004,7,15474,0.0452371720305028,0.0268799139842752,0.0183572580462275,68.293589246478,9
"1501",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2005,9,15908,0.0565753080211214,0.0452371720305028,0.0113381359906187,25.063759474119,8
"1502",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2006,5,16590,0.0301386377335744,0.0565753080211214,-0.026436670287547,-46.7282834371442,7
"1503",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2007,15,17220,0.0871080139372822,0.0301386377335744,0.0569693762037078,189.024390243902,6
"1504",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2008,12,17619,0.0681082921845735,0.0871080139372822,-0.0189997217527088,-21.8116805721097,5
"1505",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2009,11,17721,0.0620732464307883,0.0681082921845735,-0.00603504575378514,-8.86095592799503,4
"1506",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2010,11,17905,0.0614353532532812,0.0620732464307883,-0.000637893177507114,-1.02764590896396,3
"1507",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2011,13,17751,0.0732353106867219,0.0614353532532812,0.0117999574334407,19.2071125314323,2
"1508",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2012,15,17810,0.0842223469960696,0.0732353106867219,0.0109870363093477,15.0023755020948,1
"1509",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2013,15,17796,0.0842886041807148,0.0842223469960696,6.62571846451465e-05,0.078669363902004,0
"1510",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2014,15,17784,0.0843454790823212,0.0842886041807148,5.68749016064268e-05,0.0674763832658648,-1
"1511",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2015,22,17941,0.122624156958921,0.0843454790823212,0.0382786778765997,45.3832004904966,-2
"1512",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2016,18,17941,0.100328855693663,0.122624156958921,-0.0222953012652583,-18.1818181818182,-3
"1513",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2017,16,18217,0.0878300488554647,0.100328855693663,-0.0124988068381979,-12.4578385268949,-4
"1514",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2018,18,18634,0.0965976172587743,0.0878300488554647,0.0087675684033096,9.98242460019318,-5
"1515",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2019,24,18962,0.126568927328341,0.0965976172587743,0.0299713100695666,31.026966213128,-6
"1516",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2020,21,19121,0.109826891898959,0.126568927328341,-0.0167420354293816,-13.2276031588306,-7
"1517",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2021,19,19477,0.0975509575396622,0.109826891898959,-0.0122759343592971,-11.1775305182914,-8
"1518",10928,"Pike County - County Farm Road MSWL",33.1211111111111,-84.3647222222222,"County Farm Road","Zebulon","Pike",2013,"IV","https://epd.georgia.gov/document/pdf/23-10928/download","L","small_green ",2022,28,19990,0.140070035017509,0.0975509575396622,0.0425190774778466,43.5865301071588,-9
"1519",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2000,2,7773,0.0257300913418243,0.0127762872109365,0.0129538041308878,101.389424932459,7
"1520",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2001,4,7786,0.051374261494991,0.0257300913418243,0.0256441701531667,99.6660673002826,6
"1521",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2002,2,7747,0.0258164450755131,0.051374261494991,-0.0255578164194779,-49.7482896605137,5
"1522",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2003,2,7699,0.0259773996622938,0.0258164450755131,0.000160954586780702,0.623457591895048,4
"1523",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2004,0,7726,0,0.0259773996622938,-0.0259773996622938,-100,3
"1524",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2005,2,7707,0.0259504346697807,0,0.0259504346697807,Inf,2
"1525",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2006,5,7786,0.0642178268687388,0.0259504346697807,0.038267392198958,147.463395838685,1
"1526",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2007,0,7758,0,0.0642178268687388,-0.0642178268687388,-100,0
"1527",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2008,1,7645,0.013080444735121,0,0.013080444735121,Inf,-1
"1528",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2009,0,7736,0,0.013080444735121,-0.013080444735121,-100,-2
"1529",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2010,6,7696,0.077962577962578,0,0.077962577962578,Inf,-3
"1530",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2011,6,7558,0.0793860809738026,0.077962577962578,0.00142350301122462,1.82587986239745,-4
"1531",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2012,1,7327,0.0136481506755835,0.0793860809738026,-0.0657379302982191,-82.8078795323234,-5
"1532",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2013,2,7197,0.0277893566763929,0.0136481506755835,0.0141412060008095,103.612616367931,-6
"1533",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2014,4,7313,0.0546971147271981,0.0277893566763929,0.0269077580508052,96.8275673458225,-7
"1534",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2015,9,7193,0.125121646044766,0.0546971147271981,0.0704245313175676,128.753649381343,-8
"1535",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2016,5,7177,0.069666991779295,0.125121646044766,-0.0554546542654708,-44.3205920146146,-9
"1536",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2017,2,7075,0.0282685512367491,0.069666991779295,-0.0413984405425459,-59.4233215547703,-10
"1537",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2018,6,6833,0.0878091614225084,0.0282685512367491,0.0595406101857593,210.624908532123,-11
"1538",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2019,3,6778,0.0442608439067572,0.0878091614225084,-0.0435483175157513,-49.5942755975214,-12
"1539",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2020,2,6682,0.0299311583358276,0.0442608439067572,-0.0143296855709296,-32.3755362665868,-13
"1540",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2021,9,6287,0.143152536981072,0.0299311583358276,0.113221378645244,378.272626053762,-14
"1541",10857,"Randolph County Brooksville Road Ph 1 MSWL",31.7961111111111,-84.7505555555556,"2122 District Line Road","Cuthbert","Randolph",2007,"IV","https://epd.georgia.gov/document/pdf/23-10857/download","L","small_green ",2022,4,6116,0.065402223675605,0.143152536981072,-0.0777503133054671,-54.3129133057191,-15
"1542",10840,"Richmond County - Dean's Bridge Road",33.35,-82.1369444444445,"4330 Dean's Bridge Road","Blythe","Richmond",2006,"IV","https://epd.georgia.gov/document/pdf/23-10840/download","L","small_green ",2000,56,199547,0.0280635639723975,0.0361092304220266,-0.00804566644962915,-22.2814675239417,6
"1543",10840,"Richmond County - Dean's Bridge Road",33.35,-82.1369444444445,"4330 Dean's Bridge Road","Blythe","Richmond",2006,"IV","https://epd.georgia.gov/document/pdf/23-10840/download","L","small_green ",2001,68,199443,0.0340949544481381,0.0280635639723975,0.00603139047574058,21.4918906296894,5
"1544",10840,"Richmond County - Dean's Bridge Road",33.35,-82.1369444444445,"4330 Dean's Bridge Road","Blythe","Richmond",2006,"IV","https://epd.georgia.gov/document/pdf/23-10840/download","L","small_green ",2002,64,198670,0.0322142245935471,0.0340949544481381,-0.00188072985459098,-5.51615300572336,4
"1545",10840,"Richmond County - Dean's Bridge Road",33.35,-82.1369444444445,"4330 Dean's Bridge Road","Blythe","Richmond",2006,"IV","https://epd.georgia.gov/document/pdf/23-10840/download","L","small_green ",2003,84,196958,0.0426486865219996,0.0322142245935471,0.0104344619284525,32.3908523644635,3
"1546",10840,"Richmond County - Dean's Bridge Road",33.35,-82.1369444444445,"4330 Dean's Bridge Road","Blythe","Richmond",2006,"IV","https://epd.georgia.gov/document/pdf/23-10840/download","L","small_green ",2004,107,196883,0.0543469979632574,0.0426486865219996,0.0116983114412577,27.4294764862767,2
